UIN,INCIDENT_MONTH,INCIDENT_YEAR,VICTIM_INJURY,STATE,LOCATION,LATITUDE,LONGITUDE,SITE_CATEGORY,SITE_CATEGORY_COMMENT,SHARK_COMMON_NAME,SHARK_SCIENTIFIC_NAME,SHARK_IDENTIFICATION_METHOD,SHARK_IDENTIFICATION_SOURCE,SHARK_LENGTH_M,BASIS_FOR_LENGTH,PROVOKED_UNPROVOKED,PROVOCATIVE_ACT,NO_SHARKS,VICTIM_ACTIVITY,FISH_SPEARED,COMMERCIAL_DIVE_ACTIVITY,OBJECT_OF_BITE,PRESENT_AT_TIME_OF_BITE,DIRECTION_FIRST_STRIKE,SHARK_BEHAVIOUR,VICTIM_AWARE_OF_SHARK,SHARK_CAPTURED,INJURY_LOCATION,INJURY_SEVERITY,VICTIM_GENDER,VICTIM_AGE,VICTIM_CLOTHING,CLOTHING_COVERAGE,DOMINANT_CLOTHING_COLOUR,OTHER_CLOTHING_COLOUR,CLOTHING_PATTERN,FIN_COLOUR,DIVERSIONARY_ACTION_TAKEN,DIVERSIONARY_ACTION_OUTCOME,PEOPLE_LESS_THAN_3M,PEOPLE_3_TO_15M,TIME_OF_INCIDENT,DEPTH_OF_INCIDENT_M,TEETH_RECOVERED,TIME_IN_WATER_MIN,WATER_TEMPERATURE_C,TOTAL_WATER_DEPTH_M,WATER_VISIBILITY_M,DISTANCE_TO_SHORE_M,TIDAL_CYCLE,WIND_CONDITION,WEATHER_CONDITION,AIR_TEMPERATURE_C,PERSONAL_PROTECTIVE_DEVICE,DETERRENT_BRAND_TYPE,DATA_SOURCE,REFERENCE,
991,January,2015,Uninjured,QLD,"nerang river, surfers paradise",-27.63333333,153.45,river,,Bull Shark,Carcharhinus leucas,,researcher,1.3,researcher,unprovoked,,1,unmotorised boating,,,Vessel,,below,bit hull,,,other: uninjured,,Male,57,,,,,,,,,,,500,0,,,,,,,,,,,,,media outlet,goldcoastbulletin.com.au 31.1.2015,
992,January,2015,Uninjured,NSW,"ballina, flat rock",-28.83333333,153.6,coastal,,Great White Shark,Carcharodon carcharias ,"bite analysis, shark behaviour, geographical location",,,,unprovoked,,1,boarding,,,Board,"boarding, other sealife (dolphins)",below,bumped surfboard,,,other: uninjured,,Male,36,wetsuit/drysuit,full body,,,,,,,,,1100,0,,,,,,,,,,,,,media outlet,northernstar.com.au 26.1.2015,
993,January,2015,Injured,NSW,mollymook,-35.33333333,150.4666667,coastal,,Bronze Whaler Shark,Carcharhinus brachyurus,,government official,2.5,government official,provoked,,1,spearfishing,,,Catch,"spearfishing, baitfish",,bit vitims hand & speargun,Y,,hand,minor lacerations,Male,17,wetsuit/drysuit,full body,black,,,,fended off shark with speargun,,,,,,,,,,,,,,,,speargun,,media outlet,smh 19.1.2015,
994,February,2015,Injured,NSW,"ballina, seven mile beach",-28.88333333,153.5666667,coastal,,Great White Shark,Carcharodon carcharias ,,,,,unprovoked,,1,boarding,,,Board,other sealife (dolphins),below,bit victim on board,,,"torso, pelvic region",major lacerations,Male,35,,,,,,,,,,,600,0,,,,,,,,,,,,,media outlet,gold coast bulletin 9.2.2015,
995,February,2015,Fatal,NSW,"ballina, shelly beach",-28.85,153.5833333,coastal,,Great White Shark,Carcharodon carcharias ,,,3.5,,unprovoked,,1,boarding,,,Board,boarding,below,bit victim on board,,,leg,major lacerations,Male,41,,,,,,,,,,,,0,,,,,,,,,,,,,media outlet,smh.com.au 9.2.2015,
996,February,2015,Injured,NSW,"merewether beach, newcastle",-32.95,151.75,coastal,,Wobbegong,Orectolobidae,,government official,,,unprovoked,,1,swimming,,,,,,bit victim on leg,,,leg,minor lacerations,Male,,,,,,,,,,,,,,,,,,,,,,,,,,media outlet,the daily telegraph 6.2.2015,
997,March,2015,Injured,NSW,"lord howe island, ned's beach",-31.51666667,159.05,estuary/harbour,,Galapagos Shark,Carcharhinus galapagensis,,government official,1.3,witness/victim,provoked,enticed shark,1,swimming,,,other animal in area,"baitfish, other: feeding fish",,bit victim on leg,Y,,leg,minor lacerations,Female,43,,,,,,,,,,,1200,0,,10,,0.5,,,,,,,,,government report,nsw fisheries questionnaire & emails 24.3.2015,
998,April,2015,Injured,NSW,"lord howe island, ned's beach",-31.51666667,159.05,coastal,,Galapagos Shark,Carcharhinus galapagensis,,government official,1.5,witness/victim,provoked,enticed shark,1,swimming,,,other animal in area,"bait and/or berley, baitfish",,bit victim on leg,Y,,leg,minor lacerations,Male,8,,,,,,,,,,,1630,0.9,,,,0.9,,,,,,,,,government report,nsw fisheries email 20.4.2015,
999,April,2015,Injured,NSW,"mackenzies beach, bateman's bay",-35.8,150.2166667,coastal,,Wobbegong,Orectolobidae,,government official,,,provoked,physical contact,1,boarding,,,,,,bit victim on ankle,,,foot,minor lacerations,Male,,,,,,,,,,,,630,1,,,,1,,,,,,,,,government report,nsw fisheries emails 12.4.2015,
1000,April,2015,Injured,SA,fishery bay nr port lincoln,-34.86666667,135.7666667,coastal,,Great White Shark,Carcharodon carcharias ,direct observation,,6,witness/victim,unprovoked,,1,boarding,,,Board,boarding,,bit victim on leg,,,leg,major lacerations,Male,26,wetsuit/drysuit,full body,,,,,,,,,945,0,,,,,,350,,,,,,,media outlet,the advertiser 26.4.2015,
1001,May,2015,Injured,NSW,"saltwater point, nr taree",-32.01666667,152.5333333,coastal,,Great White Shark,Carcharodon carcharias ,,government official,,,unprovoked,,1,boarding,,,Board,boarding,,bit victim on arm,,,"arm, hand",major lacerations,Male,46,wetsuit/drysuit,full body,black,,,,hit shark with right hand,,,,1430,0,,4,20,2.5,,10,,,cloud cover,,,,media outlet,the daily telegraph 4.5.2015,
1002,June,2015,Injured,WA,"ocean beach, demark",-35.01666667,117.3333333,coastal,,Great White Shark,Carcharodon carcharias ,"bite analysis, shark behaviour, geographical location",,,,unprovoked,,1,boarding,,,Board,"boarding, other sealife (dolphins)",,bit surfboard,,,"head, hand",surface wound,Female,37,wetsuit/drysuit,full body,,,,,,,,,930,0,,20,,,,,,,,,,,media outlet,abc.net.au 24.6.2015,
1003,June,2015,Injured,WA,"rottnest island, natural jetty",-31.98333333,115.5333333,island open ocean,,Wobbegong,Orectolobidae,,government official,1,footage,provoked,physical contact,1,swimming,,,,,,bit victim on arm,Y,Y,arm,minor lacerations,Male,19,,,,,,,,,,,,0.5,,,,,,,,,,,,,media outlet,king 7 news 26.6.2015,
1004,June,2015,Uninjured,NSW,"byron bay, belongi beach",-28.63333333,153.6,coastal,,Great White Shark,Carcharodon carcharias ,,government official,3,government official,unprovoked,,1,boarding,,,Board,other sealife (dolphins),behind,bit surf ski,,,other: uninjured,,Male,71,,,,,,,,,,,1115,0,,,,,,200,,,,,,,government report,northern star 24.6.2015,
1005,June,2015,Injured,NSW,"mill point, south durras",-35.65,150.2833333,coastal,,Tiger Shark,Galeocerdo cuvier ,direct observation,,3,witness/victim,provoked,,1,spearfishing,,,Catch,"spearfishing, fishing, boarding, baitfish",,bit victim on flipper / foot,Y,,foot,minor lacerations,Male,21,wetsuit/drysuit,full body,black,,,,,,,,1700,2,,45,18,,10,,,,,18,speargun,,government report,nsw fisheries report 4.6.2015,
1006,July,2015,Uninjured,QLD,burleigh heads,-28.1,153.465,coastal,,Great White Shark,Carcharodon carcharias ,bite analysis,,2,witness/victim,unprovoked,,1,boarding,,,Board,boarding,behind,bit surf ski - rear,,,other: uninjured,,Male,,,,,,,,,,,,1000,0,,,,,,,,,,,,,media outlet,abc.net.au 22.7.2015,
1007,July,2015,Fatal,TAS,maria island,-42.63333333,147.9833333,coastal,,Great White Shark,Carcharodon carcharias ,direct observation,,4.3,witness/victim,provoked,enticed shark,1,diving,,,,catch,,bit victim on torso,,,"torso, pelvic region",major lacerations,Male,47,wetsuit/drysuit,full body,black,,,,,,,,800,,,,,,,,,,,,,,media outlet,abc.net.au 27.7.2015,
1008,July,2015,Uninjured,TAS,maria island,-42.63333333,147.9833333,estuary/harbour,,Great White Shark,Carcharodon carcharias ,direct observation,,4.3,witness/victim,provoked,enticed shark,1,diving,,,,catch,,bumped victim,Y,,other: uninjured,,Male,,wetsuit/drysuit,full body,black,,,,,,,,800,,,,,,,,,,,,,,media outlet,abc.net.au 27.7.2015,
1009,July,2015,Injured,NSW,"evans head, main beach",-29.1,153.4333333,coastal,,Great White Shark,Carcharodon carcharias ,tooth recovered,government official,3,government official,unprovoked,,1,boarding,,,Board,,left,"bit surfboard, leg & hand",,,"leg, hand",major lacerations,Male,51,wetsuit/drysuit,full body,,,,,,,,,600,0,,,,,,,,,,,,,media outlet,daily telegraph 31.7.2015,
1010,July,2015,Uninjured,NSW,lennox head,-28.78333333,153.5833333,coastal,,Great White Shark,Carcharodon carcharias ,tooth recovered,government official,,,unprovoked,,1,boarding,,,Board,"dead animal nearby (whale), other sealife (schooling fish, dolphin)",,bit surfboard,,,other: uninjured,,Male,51,wetsuit/drysuit,full body,,,,,,,,,900,0,,,,,,,,,,,,,media outlet,daily telegraph 4.7.2015,
1011,July,2015,Injured,NSW,"yamba, flat rock, pippi beach",-29.43333333,153.3666667,coastal,,Great White Shark,Carcharodon carcharias ,bite analysis,,,,unprovoked,,1,boarding,,,Board,boarding,,bit surfboard & hand,,,"arm, hand",major lacerations,Male,,wetsuit/drysuit,full body,,,,,,,,,,0,,5,,,,,,,,,,,media outlet,dailyexaminer.com.au 8.7.2015,
1012,July,2015,Injured,VIC,tyrendarra beach,-38.25,141.7833333,coastal,,Great White Shark,Carcharodon carcharias ,"bite analysis, shark behaviour, geographical location",,1.8,witness/victim,unprovoked,,1,boarding,,,Board,"other sealife (pinniped/s), baitfish",behind,bit rear of surfboard,,,"arm, hand",minor lacerations,Male,40,wetsuit/drysuit,full body,black,,,,punched shark several times,,,,,0,,,,,,,,,,,,,media outlet,mobile.abc.net.au 27.7.2015,
1013,July,2015,Injured,NSW,"ballina, lighthouse beach",-28.86666667,153.5833333,coastal,,Great White Shark,Carcharodon carcharias ,tooth recovered,government official,3.5,government official,unprovoked,,1,boarding,,,Board,"boarding, dead animal nearby (whale), other sealife (schooling fish, dolphin)",,bit victim on legs,,,leg,major lacerations,Male,32,wetsuit/drysuit,full body,,,,,,,,,1015,0,Y,,,,,,,,,,,,media outlet,smh 2.7.2015,
1014,August,2015,Injured,NSW,"port macquarie, lighthouse beach",-31.46666667,152.9166667,coastal,,Great White Shark,Carcharodon carcharias ,tooth recovered,government official,2.7,government official,unprovoked,,1,boarding,,,Board,boarding,below,bit board & surfer,,,thigh,major lacerations,Male,38,wetsuit/drysuit,full body,,,,,pushed shark & stuck finger in the eye ,,,,1700,0,,,,,,,,,,,,,media outlet,abc.net.au 24.6.2015,
1015,August,2015,Uninjured,QLD,"davies reef, off townsville",-18.83333333,147.6333333,island open ocean,,Tiger Shark,Galeocerdo cuvier ,"bite analysis, shark behaviour, geographical location",,,,unprovoked,,1,boarding,,,,,behind,bit backpak,,,other: uninjured,,Female,,,,,,,,,,,,,0,,1,,,,,,,,,,,media outlet,courier mail 18.8.2015,
1016,September,2015,Injured,NSW,"north shelly beach, gosford",-33.05,152.5333333,coastal,,unknown,,,,2,,unprovoked,,1,boarding,,,Board,"baitfish, other sealife (pinniped/s)",below,bit board & injured hand ,,,"arm, hand",minor lacerations,Male,42,wetsuit/drysuit,full body,black,,,,,,,,615,0,,,,1,,4,,,,,,,media outlet,9news.com.au 8.9.2015,
1017,September,2015,Injured,NSW,black head beach,-32.06666667,152.5333333,coastal,,Great White Shark,Carcharodon carcharias ,direct observation,,2.5,government official,unprovoked,,1,boarding,,,,other sealife (dolphins),,bit victims foot ankle,,,foot,major lacerations,Male,65,,,,,,,,,,,1200,0,,,,,,50,,,,,,,media outlet,smh.com.au 7.9.2015,
1018,September,2015,Injured,QLD,"russell island, frankland islands, gbr",-17.21666667,146.0833333,island open ocean,,,,,,0.9,witness/victim,unprovoked,,1,snorkelling,,,,,,bit victim on leg,,,leg,major lacerations,Female,7,wetsuit/drysuit,full body,black,,,,,,,,,,,,,,,,,,,,,,media outlet,the cairns post 28.9.2015,
1019,October,2015,Injured,WA,"cheynes beach, albany, wa",-34.88003124,118.404958,coastal,,Great White Shark,Carcharodon carcharias ,bite analysis,witness/victim,,,provoked,,1,spearfishing,,,,spearfishing,right,"bit victim on right side, including stomach and arm. shook vigourously and released. ",,N,"arm, torso, hand, shoulder ",minor lacerations,Male,50,wetsuit/drysuit,full body,black,,,"multicolour: black, red",,,,,1130,,N,120,10,,,,,,,,,,media outlet,daily mail 30.10.2015,
1020,October,2015,Injured,WA,"pyramids beach, mandurah",-32.6,115.6166667,coastal,,Grey Nurse Shark,Carcharius taurus,tooth recovered,government official,,,unprovoked,,1,boarding,,,,"baitfish, other sealife (dolphins)",,bit victim on foot,,,foot,minor lacerations,Male,18,wetsuit/drysuit,full body,black,,,,,,,,1650,1,Y,,,,,45,,,,,,,media outlet,mandurahmail.com.au 9.10.2015,
1021,November,2015,Injured,NSW,"ballina, north wall",-28.86666667,153.5833333,coastal,,Bull Shark,Carcharhinus leucas,bite analysis,government official,3,government official,unprovoked,,1,boarding,,,Board,baitfish,,bit board & victim,,,thigh,major lacerations,Male,,,,,,,,,,,,1815,0,,,,,,,,,,,,,media outlet,daily telegraph 11.11.2015,
1022,January,2016,Injured,QLD,caloundra,-26.8,153.1333333,coastal,,Wobbegong,Orectolobidae,"bite analysis, shark behaviour",,1.2,witness/victim,provoked,victim intentionally moved into immediate proximity of shark,1,boarding,,,,,,bit foot,,,foot,major lacerations,Male,,,,,,,,,,1,,,0.3,,,,,,50,,,,,,,media outlet,abc sunshine coast 12.1.2016,
1023,January,2016,Injured,QLD,heron island,-23.43333333,151.9,island open ocean,,Blacktip Reef Shark,Carcharhinus melanopterus,direct observation,,,,unprovoked,,1,swimming,,,,,,bit leg,,,calf,major lacerations,Male,11,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,media outlet,abc.net.au 5.1.2016,
1024,January,2016,Injured,QLD,"miall island, yeppoon",-23.15,150.9,coastal,,Tiger Shark,Galeocerdo cuvier ,"bite analysis, shark behaviour",,3,witness/victim,provoked,,1,spearfishing,,,Catch,"spearfishing, baitfish",,bit arms & leg,,,"arm, leg",major lacerations,Male,31,,,,,,,punched shark several times,,,,1200,0,,,,,,,,,,,,,media outlet,the morning bulletin 5.1.2016,
1025,February,2016,Uninjured,NSW,hams beach (part of caves beach),-34,151.65,island open ocean,,Great White Shark,Carcharodon carcharias ,"tooth recovered, bite analysis",government official,2.6,government official,unprovoked,,1,boarding,,,Board,,,bit sailboard,,,other: uninjured,,Male,,,,,,,,,,,,,0,Y,,,,,,,,,,,,government report,dpi email 5.2.2016,
1026,February,2016,Injured,NSW,barrenjoey,-33.588814,151.32012,coastal,,Wobbegong,Orectolobidae,,government official,,,provoked,,1,spearfishing,,,,spearfishing,,bit arm,,,arm,minor lacerations,Male,,,,,,,,,,,,,,,,,,,,,,,,,,government report,email,
1027,February,2016,Uninjured,TAS,"nettley bay, marrawah",-40.91666667,144.6166667,coastal,,Great White Shark,Carcharodon carcharias ,"bite analysis, shark behaviour, geographical location",,,,unprovoked,,1,boarding,,,Board,baitfish,below,bumped board,,,other: uninjured,,Male,,wetsuit/drysuit,full body,,,,,,,,,1230,0,,,,,,,,,,,,,media outlet,the mercury.com.au 12.2.2016,
1028,March,2016,Uninjured,NSW,cresent head,-31.18333333,152.9666667,coastal,,Great White Shark,Carcharodon carcharias ,"shark behaviour, geographical location",,,,unprovoked,,1,boarding,,,Board,,,,,,,,Male,,,,,,,,,,,,,0,,,,,,,,,,,,,media outlet,,
1029,March,2016,Injured,SA,wrights bay beach,-37.03333333,139.7333333,coastal,,Bronze Whaler Shark,Carcharhinus brachyurus,direct observation,,,,provoked,enticed shark,1,fishing,,,Catch,catch,behind,eating captured ray,Y,,,minor lacerations,Male,,,,,,,,hit shark with fist,,,,2330,1,,,,1,,,,,,,,,media outlet,9news.com.au 3.3.2016,
1030,March,2016,Uninjured,NSW,"cronulla beach, sydney",-34.03333333,151.15,coastal,,Great White Shark,Carcharodon carcharias ,"bite analysis, shark behaviour, geographical location",,,,unprovoked,,1,boarding,,,Board,,below,bit leg rope,,,other: uninjured,,Male,,,,,,,,,,,,1100,0,,,,,,,,,,,,,media outlet,daily telegraph 29.3.2016,
1031,March,2016,Injured,NSW,"bombo beach, kiama",-34.65,150.85,coastal,,Great White Shark,Carcharodon carcharias ,bite analysis,government official,,,unprovoked,,1,boarding,,,,baitfish,,bit victim on leg,,,leg,major lacerations,Male,22,,,,,,,,,,,1900,,,,,,,,,,,,,,media outlet,illawarramercury.com.au 30.3.2016,
1032,April,2016,Injured,NSW,"main beach, byron bay",-28.63333333,153.6,coastal,,Wobbegong,Orectolobidae,bite analysis,government official,0.8,,provoked,physical contact,1,swimming,,,,,,bit victim on foot,,,foot,minor lacerations,Male,12,,,,,,,,,,,1030,1,,,,1,,,,,,,,,media outlet,northernstar.com.au,
1033,May,2016,Fatal,WA,"gearies beach, mandurah",-32.58333333,115.6333333,coastal,,Great White Shark,Carcharodon carcharias ,direct observation,,,,unprovoked,,1,boarding,,,,,,bit leg,,,leg,major lacerations,Male,29,,,,,,,,,,,,,,,,,,,,,,,,,media outlet,http://www.abc.net.au/news/2016-06-04/mandurah-shark-attack-victim-ben-gerring-dies-in-hospital/7477300,
1034,May,2016,Uninjured,NSW,kingscliff ,-28.25276667,153.5921833,coastal,,Bronze Whaler Shark,Carcharhinus brachyurus,direct observation,,2.5,,provoked,,2,spearfishing,,,Catch,"spearfishing, baitfish",,contacted flipper,Y,,other: uninjured,,Male,,wetsuit/drysuit,full body,,,,,,,1,,1730,0,,,,,,1000,,,,,speargun,,media outlet,http://www.goldcoastbulletin.com.au/lifestyle/beaches-and-fishing/pack-of-hungry-sharks-chases-spearfishermen-at-kingscliff-with-fears-of-attacks/news-story/b8e9a9950836cedf622bdc09f2c04459,
1035,June,2016,Fatal,WA,"one mile reef, mindarie",-31.66666667,115.6666667,ocean/pelagic,,Great White Shark,Carcharodon carcharias ,direct observation,,5,,unprovoked,,1,diving,,,,,,,,,,major lacerations,Female,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,June,2016,Injured,WA,coral bay coast,-23.02411667,113.1294,ocean/pelagic,,Grey Reef Shark,Carcharhinus amblyrhynchos,,researcher,1.8,,provoked,,1,spearfishing,,,Dive equipment,spearfishing,,charged at speargun,Y,,,,Male,19,wetsuit/drysuit,full body,black,,,,poked shark with speargun,,,,,,,,,,,4000,,,,,speargun,,media outlet,http://www.perthnow.com.au/news/western-australia/sharks/wa-spear-fisherman-jumped-by-angry-shark-off-coral-bay-coast/news-story/218d2c59174a936e9d1f008b43fca026,
1037,June,2016,Uninjured,NSW,minnamurra,-34.6215,150.8568,coastal,ocean beach,,,,,,,unprovoked,,1,boarding,,,,,below,dorsal fin surfaced near victim,,,other: uninjured,,Male,,,,,,,,,,,,1643,,,,,,,30,,,,,,,media outlet,https://www.goldcoastbulletin.com.au/lifestyle/beaches-and-fishing/pack-of-hungry-sharks-chases-spearfishermen-at-kingscliff-with-fears-of-attacks/news-story/b8e9a9950836cedf622bdc09f2c04459,
1038,June,2016,Uninjured,NSW,kingscliff,-28.2646,153.5777,coastal,ocean beach,Bronze Whaler Shark,Carcharhinus brachyurus,,,,,provoked,,1,spearfishing,,,,spearfishing,,"hit the fins, and spearguns of victims",,,other: uninjured,,Male,23,wetsuit/drysuit,,black,,,,,,,,1630,,,,,,,1000,,,,,,,media outlet,Dorsal reports,
1039,July,2016,Uninjured,NSW,"big rocky, port stephens",-32.717,152.1049,coastal,ocean beach,,,,,,,provoked,spearfishing,1,spearfishing,,,catch,catch,,,,,other: uninjured,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,July,2016,Uninjured,NSW,"sharpes beach, ballina",-28.8377,153.6044,coastal,ocean beach,Great White Shark,Carcharodon carcharias ,,,3,,unprovoked,,1,boarding,,,,,,,,,other: uninjured,,Male,18,wetsuit/drysuit,,black,,,,,,,,1200,3,,45,,,,200,,,,,,,,,
1041,July,2016,Uninjured,NSW,cauarina beach,-28.3037,153.5742,coastal,ocean beach,Great White Shark,Carcharodon carcharias ,,,3,,unprovoked,,1,boarding,,,,,,circled surfer and then came back and knocked off the paddle boarder. ,,,other: uninjured,,Male,,,,,,,,,,,,740,,,,,,,,,,,,,,,,
1042,September,2016,Uninjured,VIC,"bells beach, winkipop reef",-38.06115,144.04745,coastal,,Great White Shark,Carcharodon carcharias ,"bite analysis, shark behaviour, geographical location, direct observation",,,,unprovoked,,1,boarding,,,,,,,,,,,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,September,2016,Injured,NSW,"lighthouse beach, ballina",-28.86666667,153.5833333,coastal,,Great White Shark,Carcharodon carcharias ,bite analysis,government official,3.5,government official,unprovoked,,1,boarding,,,,,,bit victim on leg,,,leg,minor lacerations,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,September,2016,Uninjured,WA,"injidup beach, yallingup",-33.11656667,114.1649,coastal,,Great White Shark,Carcharodon carcharias ,"bite analysis, shark behaviour, geographical location",,,,unprovoked,,1,boarding,,,Board,boarding,below,bumped board from below,,,other: uninjured,,Male,,wetsuit/drysuit,full body,,,,,,,,,,0,,,,,,,,,,,,,media outlet,http://www.watoday.com.au/wa-news/surfer-thanks-brother-for-saving-his-life-after-shark-attack-off-wa-coast-20160905-gr9hef.html,
1045,October,2016,Injured,QLD,"kings beach, sunshine coast",-27.335,153.235,coastal,,Great White Shark,Carcharodon carcharias ,bite analysis,government official,4,government official,unprovoked,,1,boarding,,,,,,,,N,"leg, torso",minor lacerations,Male,,,,,,,,,,,,1800,,,,,2,,,,,,,,,media outlet,http://www.dailytelegraph.com.au/news/nsw/shark-attack-dont-tell-mum-cooper-allen-says-after-great-white-mauls-surfer-off-lighthouse-beach-ballina/news-story/72b038156db8edb90e53fc96947e6950,
1046,October,2016,Injured,NSW,"sharpes beach, ballina",-28.83333333,153.6,coastal,,Great White Shark,Carcharodon carcharias ,bite analysis,government official,3.5,government official,unprovoked,,1,boarding,,,Board,"boarding, other sealife (dolphins)",,bit board,,,leg,minor lacerations,Male,20,wetsuit/drysuit,full body,black,,,,,,,,1030,0,,,,,,,,,SUNNY,,,,media outlet,http://www.goldcoastbulletin.com.au/lifestyle/beaches-and-fishing/surfer-at-ballina-lucky-to-escape-serious-injury-after-shark-attacks-him-and-board/news-story/c21706e10a342fb891144942d5f640c7,
